"country"	"year"	"CO2_PBPROD"	"DMC_PROD"	"GDP_RCAP"	"OECD"
"SLV"	2005	6.574679	NA	6909.42	"0"
"SLV"	2006	6.548962	NA	7155.229	"0"
"SLV"	2007	6.407339	NA	7406.568	"0"
"SLV"	2008	7.313316	NA	7478.726	"0"
"SLV"	2009	7.142349	NA	7223.758	"0"
"SLV"	2010	7.575695	NA	7301.807	"0"
"SLV"	2011	7.498829	NA	7442.843	"0"
"SLV"	2012	7.627187	NA	7561.578	"0"
"SLV"	2013	8.161233	NA	7679.244	"0"
"SLV"	2014	8.06639	NA	7765.661	"0"
"SLV"	2015	NA	NA	7931.796	"0"
"SVK"	1990	1.341854	NA	13884	"1"
"SVK"	1991	1.492785	NA	13497.1	"1"
"SVK"	1992	1.34606	NA	11367.27	"1"
"SVK"	1993	1.41917	NA	11539.26	"1"
"SVK"	1994	1.607868	NA	12207.14	"1"
"SVK"	1995	1.675813	NA	12882.71	"1"
"SVK"	1996	1.795147	NA	13724.13	"1"
"SVK"	1997	1.904996	NA	14530	"1"
"SVK"	1998	2.055511	1.652891	15092.66	"1"
"SVK"	1999	2.090917	1.904572	15046.35	"1"
"SVK"	2000	2.228114	2.246278	15249.06	"1"
"SVK"	2001	2.272433	2.111211	15783.65	"1"
"SVK"	2002	2.405472	2.077271	16503.51	"1"
"SVK"	2003	2.501238	2.269859	17409.25	"1"
"SVK"	2004	2.719297	1.910763	18328.5	"1"
"SVK"	2005	2.821829	1.832604	19563.94	"1"
"SVK"	2006	3.125808	2.002145	21216.67	"1"
"SVK"	2007	3.539074	2.28694	23501.12	"1"
"SVK"	2008	3.766812	2.03546	24802.91	"1"
"SVK"	2009	3.870727	2.21208	23426.72	"1"
"SVK"	2010	3.83529	2.344363	24584.91	"1"
"SVK"	2011	4.148685	2.384024	25245.41	"1"
"SVK"	2012	4.434786	2.821258	25620.12	"1"
"SVK"	2013	4.424415	2.994176	25961.82	"1"
"SVK"	2014	4.917243	2.619463	26629.19	"1"
"SVK"	2015	NA	6.733924	27644.85	"1"
"SVN"	1990	2.684835	NA	18193.71	"1"
"SVN"	1991	2.59743	NA	16543.99	"1"
"SVN"	1992	2.514684	NA	15686.6	"1"
"SVN"	1993	2.42455	NA	16174.85	"1"
"SVN"	1994	2.563369	NA	17051.75	"1"
"SVN"	1995	2.509328	NA	17764.11	"1"
"SVN"	1996	2.459469	NA	18354.9	"1"
"SVN"	1997	2.512551	NA	19335.6	"1"
"SVN"	1998	2.636488	NA	20013.66	"1"
"SVN"	1999	2.890793	NA	21037.91	"1"
"SVN"	2000	3.094436	1.671636	21860.21	"1"
"SVN"	2001	3.010146	1.738285	22485.03	"1"
"SVN"	2002	3.082127	1.759807	23304.54	"1"
"SVN"	2003	3.195132	1.650274	23954.21	"1"
"SVN"	2004	3.275107	1.712819	24993.76	"1"
"SVN"	2005	3.359912	1.829514	25940.87	"1"
"SVN"	2006	3.469115	1.599631	27307.08	"1"
"SVN"	2007	3.721699	1.508181	29045.16	"1"
"SVN"	2008	3.606525	1.879359	29955.88	"1"
"SVN"	2009	3.694794	2.14497	27353.63	"1"
"SVN"	2010	3.660632	2.34159	27598.61	"1"
"SVN"	2011	3.689178	2.745067	27734.05	"1"
"SVN"	2012	3.725158	3.232233	26938.74	"1"
"SVN"	2013	3.853096	3.125505	26609.03	"1"
"SVN"	2014	4.42735	2.773336	27402.19	"1"
"SVN"	2015	NA	9.906905	27970.68	"1"
"SWE"	1990	4.945067	NA	30078.9	"1"
"SWE"	1991	4.794461	NA	29532.21	"1"
"SWE"	1992	4.520875	NA	29019.34	"1"
"SWE"	1993	4.446671	NA	28255.32	"1"
"SWE"	1994	4.470279	NA	29202	"1"
"SWE"	1995	4.686124	NA	30218.21	"1"
"SWE"	1996	4.339468	NA	30628.1	"1"
"SWE"	1997	4.952663	NA	31498.42	"1"
"SWE"	1998	5.076284	1.833624	32811.57	"1"
"SWE"	1999	5.410274	1.956572	34271.27	"1"
"SWE"	2000	6.117864	2.019995	35836.52	"1"
"SWE"	2001	6.313121	2.089033	36299.2	"1"
"SWE"	2002	6.25094	2.095104	36931.51	"1"
"SWE"	2003	6.251866	2.16794	37672.17	"1"
"SWE"	2004	6.732769	2.155485	39145.54	"1"
"SWE"	2005	7.373775	2.027814	40088.14	"1"
"SWE"	2006	8.1302	2.288626	41732.14	"1"
"SWE"	2007	8.713623	2.125591	42834.27	"1"
"SWE"	2008	9.074729	2.127122	42265.12	"1"
"SWE"	2009	9.075554	2.304526	39733.87	"1"
"SWE"	2010	8.505492	2.192415	41756	"1"
"SWE"	2011	9.477286	2.142529	42546.04	"1"
"SWE"	2012	10.19002	2.109356	42111.55	"1"
"SWE"	2013	10.77671	2.066499	42232.16	"1"
"SWE"	2014	11.12829	2.064935	42938.83	"1"
"SWE"	2015	NA	3.464862	44255.06	"1"
"SYR"	1990	1.831741	NA	4004.324	"0"
"SYR"	1991	1.806246	NA	4196.581	"0"
"SYR"	1992	2.158416	NA	4629.086	"0"
"SYR"	1993	2.271762	NA	4734.638	"0"
"SYR"	1994	2.35182	NA	4958.028	"0"
"SYR"	1995	2.34865	NA	5099.79	"0"
"SYR"	1996	2.229331	NA	5178.401	"0"
"SYR"	1997	2.250942	NA	5126.729	"0"
"SYR"	1998	2.201493	NA	5305.484	"0"
"SYR"	1999	2.179157	NA	4987.97	"0"
"SYR"	2000	2.211565	NA	5004.876	"0"
"SYR"	2001	2.214194	NA	5158.013	"0"
"SYR"	2002	2.291206	NA	5364.9	"0"
"SYR"	2003	2.292354	NA	5301.56	"0"
"SYR"	2004	2.308616	NA	5549.484	"0"
"SYR"	2005	1.94855	NA	5743.722	"0"
"SYR"	2006	1.929592	NA	5838.789	"0"
"SYR"	2007	1.939755	NA	5950.396	"0"
"SYR"	2008	1.968699	NA	6008.84	"0"
"SYR"	2009	2.257324	NA	6218.739	"0"
"SYR"	2010	2.364611	NA	6384.95	"0"
"SYR"	2011	2.488162	NA	6305.007	"0"
"SYR"	2012	3.291971	NA	6320.714	"0"
"SYR"	2013	4.123663	NA	6385.271	"0"
"SYR"	2014	4.372144	NA	6421.102	"0"
"THA"	1990	4.558074	NA	6516.159	"0"
"THA"	1991	4.446314	NA	6994.327	"0"
"THA"	1992	4.40631	NA	7489.608	"0"
"THA"	1993	4.23194	NA	8041.299	"0"
"THA"	1994	4.0942	NA	8612.614	"0"
"THA"	1995	3.90729	NA	9226.612	"0"
"THA"	1996	3.676789	NA	9648.363	"0"
"THA"	1997	3.490033	NA	9279.479	"0"
"THA"	1998	3.553391	NA	8472.31	"0"
"THA"	1999	3.576515	NA	8756.332	"0"
"THA"	2000	3.722135	NA	9041.536	"0"
"THA"	2001	3.664796	NA	9246.483	"0"
"THA"	2002	3.67406	NA	9704.627	"0"
"THA"	2003	3.766984	NA	10293.1	"0"
"THA"	2004	3.658896	NA	10842.23	"0"
"THA"	2005	3.690449	NA	11217.48	"0"
"THA"	2006	3.845551	NA	11719.51	"0"
"THA"	2007	3.90414	NA	12323.12	"0"
"THA"	2008	3.865751	NA	12516.97	"0"
"THA"	2009	3.984811	NA	12406.84	"0"
"THA"	2010	3.973108	NA	13309.42	"0"
"THA"	2011	4.035675	NA	13378.06	"0"
"THA"	2012	4.016369	NA	14289.64	"0"
"THA"	2013	3.983371	NA	14613.26	"0"
"THA"	2014	4.080751	NA	14673.02	"0"
"THA"	2015	NA	NA	15034.94	"0"
"TJK"	1990	1.712148	NA	3561.8	"0"
"TJK"	1991	1.723526	NA	3235.456	"0"
"TJK"	1992	1.661557	NA	2253.232	"0"
"TJK"	1993	2.072524	NA	1852.314	"0"
"TJK"	1994	2.785036	NA	1435.835	"0"
"TJK"	1995	2.915729	NA	1240.021	"0"
"TJK"	1996	2.691375	NA	1019.213	"0"
"TJK"	1997	2.43057	NA	1023.522	"0"
"TJK"	1998	2.318288	NA	1064.229	"0"
"TJK"	1999	2.622617	NA	1088.789	"0"
"TJK"	2000	3.296304	NA	1161.618	"0"
"TJK"	2001	3.735334	NA	1258.885	"0"
"TJK"	2002	4.218342	NA	1369.566	"0"
"TJK"	2003	4.659956	NA	1490.816	"0"
"TJK"	2004	4.296982	NA	1611.378	"0"
"TJK"	2005	4.877533	NA	1684.217	"0"
"TJK"	2006	4.80963	NA	1764.795	"0"
"TJK"	2007	4.251187	NA	1862.396	"0"
"TJK"	2008	4.835819	NA	1966.574	"0"
"TJK"	2009	6.410285	NA	1997.011	"0"
"TJK"	2010	6.856637	NA	2080.044	"0"
"TJK"	2011	6.998869	NA	2184.347	"0"
"TJK"	2012	6.411112	NA	2295.766	"0"
"TJK"	2013	5.539637	NA	2410.648	"0"
"TJK"	2014	4.477458	NA	2515.11	"0"
"TJK"	2015	NA	NA	2563.269	"0"
"TKM"	1990	0.6726165	NA	8183.989	"0"
"TKM"	1991	0.7579784	NA	7591.137	"0"
"TKM"	1992	0.8809949	NA	6272.764	"0"
"TKM"	1993	0.944078	NA	6191.502	"0"
"TKM"	1994	0.6275756	NA	4990.862	"0"
"TKM"	1995	0.5704793	NA	4529.224	"0"
"TKM"	1996	0.6860787	NA	4742.453	"0"
"TKM"	1997	0.6027576	NA	4135.626	"0"
"TKM"	1998	0.6317504	NA	4369.496	"0"
"TKM"	1999	0.6288385	NA	5028.529	"0"
"TKM"	2000	0.6436914	NA	5242.286	"0"
"TKM"	2001	0.6498489	NA	5409.503	"0"
"TKM"	2002	0.6215029	NA	5366.342	"0"
"TKM"	2003	0.5765048	NA	5484.691	"0"
"TKM"	2004	0.5745396	NA	5699.065	"0"
"TKM"	2005	0.629204	NA	6373.093	"0"
"TKM"	2006	0.6824571	NA	6992.863	"0"
"TKM"	2007	0.6680447	NA	7675.68	"0"
"TKM"	2008	0.75783	NA	8697.828	"0"
"TKM"	2009	0.9087107	NA	9114.557	"0"
"TKM"	2010	0.8709326	NA	9828.662	"0"
"TKM"	2011	0.9200519	NA	11130.7	"0"
"TKM"	2012	0.9854891	NA	12207.78	"0"
"TKM"	2013	1.062627	NA	13280.59	"0"
"TKM"	2014	1.145662	NA	14463.28	"0"
"TKM"	2015	NA	NA	15213.31	"0"
"TTO"	1990	1.83789	NA	11882.54	"0"
"TTO"	1991	1.90893	NA	12121.86	"0"
"TTO"	1992	1.794757	NA	11849.16	"0"
"TTO"	1993	1.836092	NA	11611.96	"0"
"TTO"	1994	1.856739	NA	11969.23	"0"
"TTO"	1995	1.906531	NA	12396.24	"0"
"TTO"	1996	1.96146	NA	13233.68	"0"
"TTO"	1997	1.968502	NA	14224.94	"0"
"TTO"	1998	2.045198	NA	15356.67	"0"
"TTO"	1999	2.209317	NA	16559.64	"0"
"TTO"	2000	2.230461	NA	17766.57	"0"
"TTO"	2001	1.993775	NA	18443.13	"0"
"TTO"	2002	1.93945	NA	19821.9	"0"
"TTO"	2003	1.893345	NA	22574.72	"0"
"TTO"	2004	1.98676	NA	24246.89	"0"
"TTO"	2005	1.894775	NA	25625.34	"0"
"TTO"	2006	1.935389	NA	28871.75	"0"
"TTO"	2007	1.820447	NA	30103.02	"0"
"TTO"	2008	1.892658	NA	30979.02	"0"
"TTO"	2009	1.931573	NA	29478.75	"0"
"TTO"	2010	1.742329	NA	29307.87	"0"
"TTO"	2011	1.750286	NA	29162.9	"0"
"TTO"	2012	1.790296	NA	29411.7	"0"
"TTO"	2013	1.74922	NA	29775.55	"0"
"TTO"	2014	1.743747	NA	29880.31	"0"
"TTO"	2015	NA	NA	30056.61	"0"
"TUN"	1990	3.733232	NA	5580.803	"0"
"TUN"	1991	3.773742	NA	5684.521	"0"
"TUN"	1992	3.838548	NA	6004.302	"0"
"TUN"	1993	3.802351	NA	6076.877	"0"
"TUN"	1994	3.897601	NA	6117.659	"0"
"TUN"	1995	3.921019	NA	6141.434	"0"
"TUN"	1996	3.99073	NA	6484.887	"0"
"TUN"	1997	4.030489	NA	6744.527	"0"
"TUN"	1998	4.047437	NA	6977.517	"0"
"TUN"	1999	4.08918	NA	7304.037	"0"
"TUN"	2000	4.102051	NA	7570.705	"0"
"TUN"	2001	4.057542	NA	7778.224	"0"
"TUN"	2002	4.106765	NA	7801.628	"0"
"TUN"	2003	4.344453	NA	8093.033	"0"
"TUN"	2004	4.443258	NA	8517.542	"0"
"TUN"	2005	4.496622	NA	8729.607	"0"
"TUN"	2006	4.57046	NA	9097.688	"0"
"TUN"	2007	4.688734	NA	9615.824	"0"
"TUN"	2008	4.868858	NA	9922.591	"0"
"TUN"	2009	4.998044	NA	10116.16	"0"
"TUN"	2010	4.693696	NA	10364.57	"0"
"TUN"	2011	4.798119	NA	9997.393	"0"
"TUN"	2012	4.714889	NA	10267.54	"0"
"TUN"	2013	4.786621	NA	10398.53	"0"
"TUN"	2014	4.630439	NA	10531.19	"0"
"TUN"	2015	NA	NA	10509.17	"0"
"TUR"	1990	4.38815	2.679112	10120.93	"1"
"TUR"	1991	4.352125	2.653159	10044.32	"1"
"TUR"	1992	4.444231	2.765894	10471.46	"1"
"TUR"	1993	4.611373	2.576362	11132.49	"1"
"TUR"	1994	4.4058	2.665832	10359.85	"1"
"TUR"	1995	4.303624	2.488109	10934.07	"1"
"TUR"	1996	4.157879	1.38745	11523.58	"1"
"TUR"	1997	4.265445	1.460242	12207.87	"1"
"TUR"	1998	4.381169	1.416459	12407.61	"1"
"TUR"	1999	4.237561	1.509596	11819.75	"1"
"TUR"	2000	3.97378	1.565595	12442.8	"1"
"TUR"	2001	4.130589	1.78687	11572.26	"1"
"TUR"	2002	4.156178	1.834183	12129.91	"1"
"TUR"	2003	4.15459	1.827525	12617.18	"1"
"TUR"	2004	4.450765	1.88679	13634.34	"1"
"TUR"	2005	4.621394	1.728613	14599.16	"1"
"TUR"	2006	4.458801	1.586883	15411.91	"1"
"TUR"	2007	4.210762	1.662844	15933.03	"1"
"TUR"	2008	4.247624	1.67483	15836.3	"1"
"TUR"	2009	4.172265	1.637192	14865.45	"1"
"TUR"	2010	4.40484	1.460573	15981.98	"1"
"TUR"	2011	4.464715	1.49608	17130.75	"1"
"TUR"	2012	4.290339	1.751493	17273.6	"1"
"TUR"	2013	4.764081	1.770223	17789.84	"1"
"TUR"	2014	4.53397	NA	18106.31	"1"
"TUR"	2015	NA	NA	18625.6	"1"
"UKR"	1990	0.7747967	NA	10278.17	"0"
"UKR"	1991	0.7495719	NA	9394.069	"0"
"UKR"	1992	0.779689	NA	8458.572	"0"
"UKR"	1993	0.7678601	NA	7251.222	"0"
"UKR"	1994	0.7102575	NA	5616.01	"0"
"UKR"	1995	0.6469769	NA	4969.982	"0"
"UKR"	1996	0.6701385	NA	4512.855	"0"
"UKR"	1997	0.6861972	NA	4417.536	"0"
"UKR"	1998	0.7156068	NA	4372.508	"0"
"UKR"	1999	0.7219752	NA	4405.104	"0"
"UKR"	2000	0.7855132	NA	4712.2	"0"
"UKR"	2001	0.8492591	NA	5197.723	"0"
"UKR"	2002	0.8843973	NA	5522.61	"0"
"UKR"	2003	0.8773476	NA	6090.96	"0"
"UKR"	2004	1.064549	NA	6879.961	"0"
"UKR"	2005	1.140679	NA	7117.688	"0"
"UKR"	2006	1.193138	NA	7689.088	"0"
"UKR"	2007	1.260679	NA	8346.188	"0"
"UKR"	2008	1.347074	NA	8584.507	"0"
"UKR"	2009	1.356368	NA	7346.542	"0"
"UKR"	2010	1.324004	NA	7685.57	"0"
"UKR"	2011	1.327112	NA	8114.336	"0"
"UKR"	2012	1.357106	NA	8150.68	"0"
"UKR"	2013	1.40222	NA	8169.261	"0"
"UKR"	2014	1.467361	NA	7651.4	"0"
"UKR"	2015	NA	NA	6919.034	"0"
"URY"	1990	8.32929	NA	9641.662	"0"
"URY"	1991	7.517329	NA	9912.546	"0"
"URY"	1992	7.429946	NA	10621.43	"0"
"URY"	1993	8.113107	NA	10823.75	"0"
"URY"	1994	9.390414	NA	11526.82	"0"
"URY"	1995	8.284761	NA	11278.23	"0"
"URY"	1996	7.485148	NA	11822.15	"0"
"URY"	1997	8.031024	NA	12742.54	"0"
"URY"	1998	8.142904	NA	13232.92	"0"
"URY"	1999	6.674958	NA	12908.92	"0"
"URY"	2000	8.230898	NA	12614.34	"0"
"URY"	2001	8.873296	NA	12108.05	"0"
"URY"	2002	8.956612	NA	11169.62	"0"
"URY"	2003	9.206207	NA	11266.79	"0"
"URY"	2004	7.566209	NA	11836.09	"0"
"URY"	2005	8.209596	NA	12713.29	"0"
"URY"	2006	7.238862	NA	13212.77	"0"
"URY"	2007	8.418553	NA	14040.37	"0"
"URY"	2008	6.727755	NA	14998.17	"0"
"URY"	2009	7.032074	NA	15579.15	"0"
"URY"	2010	9.47602	NA	16736.86	"0"
"URY"	2011	8.226109	NA	17542.63	"0"
"URY"	2012	7.517594	NA	18103.74	"0"
"URY"	2013	9.050031	NA	18880.96	"0"
"URY"	2014	10.59486	NA	19426.65	"0"
"URY"	2015	NA	NA	19548.64	"0"
"USA"	1990	1.887456	NA	36312.45	"1"
"USA"	1991	1.900821	NA	35803.88	"1"
"USA"	1992	1.939124	NA	36566.15	"1"
"USA"	1993	1.946113	NA	37078.11	"1"
"USA"	1994	1.995933	NA	38105	"1"
"USA"	1995	2.030092	NA	38677.65	"1"
"USA"	1996	2.044056	NA	39681.47	"1"
"USA"	1997	2.069775	NA	40967.36	"1"
"USA"	1998	2.154516	NA	42292.88	"1"
"USA"	1999	2.245764	NA	43768.86	"1"
"USA"	2000	2.253033	NA	45055.81	"1"
"USA"	2001	2.290244	NA	45047.48	"1"
"USA"	2002	2.360328	NA	45428.65	"1"
"USA"	2003	2.394782	NA	46304.04	"1"
"USA"	2004	2.451161	NA	47614.28	"1"
"USA"	2005	2.52673	NA	48755.62	"1"
"USA"	2006	2.6407	NA	49575.4	"1"
"USA"	2007	2.647866	NA	49979.54	"1"
"USA"	2008	2.723608	2.045533	49364.64	"1"
"USA"	2009	2.850628	2.217338	47575.62	"1"
"USA"	2010	2.798622	2.273604	48374.05	"1"
"USA"	2011	2.917633	2.308078	48774.35	"1"
"USA"	2012	3.089125	2.357868	49479.67	"1"
"USA"	2013	3.096674	NA	49930.43	"1"
"USA"	2014	3.125348	NA	50735.76	"1"
"USA"	2015	NA	NA	51647.07	"1"
"UZB"	1990	0.5302784	NA	2970.179	"0"
"UZB"	1991	0.5105159	NA	2893.216	"0"
"UZB"	1992	0.4842513	NA	2509.645	"0"
"UZB"	1993	0.4688953	NA	2396.832	"0"
"UZB"	1994	0.4686206	NA	2228.026	"0"
"UZB"	1995	0.5226131	NA	2168.437	"0"
"UZB"	1996	0.5254943	NA	2163.521	"0"
"UZB"	1997	0.5453488	NA	2233.517	"0"
"UZB"	1998	0.4891205	NA	2292.365	"0"
"UZB"	1999	0.5050893	NA	2365.303	"0"
"UZB"	2000	0.5237767	NA	2421.445	"0"
"UZB"	2001	0.5387315	NA	2491.405	"0"
"UZB"	2002	0.5404779	NA	2559.544	"0"
"UZB"	2003	0.586556	NA	2636.188	"0"
"UZB"	2004	0.6479029	NA	2806.606	"0"
"UZB"	2005	0.7249619	NA	2968.335	"0"
"UZB"	2006	0.7613273	NA	3146.395	"0"
"UZB"	2007	0.8335854	NA	3409.671	"0"
"UZB"	2008	0.9154384	NA	3657.354	"0"
"UZB"	2009	1.087929	NA	3887.449	"0"
"UZB"	2010	1.206673	NA	4100.483	"0"
"UZB"	2011	1.199438	NA	4323.216	"0"
"UZB"	2012	1.275478	NA	4609.363	"0"
"UZB"	2013	1.539317	NA	4900.963	"0"
"UZB"	2014	1.636636	NA	5209.32	"0"
"UZB"	2015	NA	NA	5528.677	"0"
"VEN"	1990	3.005696	NA	14158.37	"0"
"VEN"	1991	3.342083	NA	15176.61	"0"
"VEN"	1992	3.462135	NA	15734.81	"0"
"VEN"	1993	3.275872	NA	15433.45	"0"
"VEN"	1994	3.179861	NA	14749.81	"0"
"VEN"	1995	3.140663	NA	15013.52	"0"
"VEN"	1996	2.914879	NA	14679.14	"0"
"VEN"	1997	2.977375	NA	15304.33	"0"
"VEN"	1998	2.963922	NA	15051.2	"0"
"VEN"	1999	3.050821	NA	13882.98	"0"
"VEN"	2000	2.976522	NA	14125.47	"0"
"VEN"	2001	2.899602	NA	14336.28	"0"
"VEN"	2002	2.656179	NA	12830.61	"0"
"VEN"	2003	2.456792	NA	11625.74	"0"
"VEN"	2004	2.786935	NA	13512.9	"0"
"VEN"	2005	2.8606	NA	14653.98	"0"
"VEN"	2006	3.234764	NA	15833.23	"0"
"VEN"	2007	3.612546	NA	16939.53	"0"
"VEN"	2008	3.096164	NA	17550.65	"0"
"VEN"	2009	2.976843	NA	16725.76	"0"
"VEN"	2010	2.744228	NA	16228.34	"0"
"VEN"	2011	3.239954	NA	16657.99	"0"
"VEN"	2012	3.068348	NA	17343.73	"0"
"VEN"	2013	3.364569	NA	17331.79	"0"
"VNM"	1990	5.586626	NA	1470.773	"0"
"VNM"	1991	6.023612	NA	1530.036	"0"
"VNM"	1992	6.32232	NA	1632.994	"0"
"VNM"	1993	5.722511	NA	1734.555	"0"
"VNM"	1994	5.616399	NA	1856.418	"0"
"VNM"	1995	5.246766	NA	2000.454	"0"
"VNM"	1996	5.097946	NA	2152.579	"0"
"VNM"	1997	4.680217	NA	2292.023	"0"
"VNM"	1998	4.479749	NA	2387.219	"0"
"VNM"	1999	4.686601	NA	2463.937	"0"
"VNM"	2000	4.557645	NA	2596.119	"0"
"VNM"	2001	4.386558	NA	2722.193	"0"
"VNM"	2002	3.9802	NA	2860.882	"0"
"VNM"	2003	4.033942	NA	3022.922	"0"
"VNM"	2004	3.561802	NA	3212.062	"0"
"VNM"	2005	3.55697	NA	3414.414	"0"
"VNM"	2006	3.696735	NA	3612.374	"0"
"VNM"	2007	3.590684	NA	3828.227	"0"
"VNM"	2008	3.374556	NA	4002.193	"0"
"VNM"	2009	3.217294	NA	4173.787	"0"
"VNM"	2010	3.030476	NA	4395.51	"0"
"VNM"	2011	3.232404	NA	4620.49	"0"
"VNM"	2012	3.425202	NA	4810.985	"0"
"VNM"	2013	3.464277	NA	5018.135	"0"
"VNM"	2014	3.331081	NA	5261.578	"0"
"VNM"	2015	NA	NA	5553.342	"0"
"WLD"	1990	2.226646	NA	8579.863	"0"
"WLD"	1991	2.23866	NA	8533.338	"0"
"WLD"	1992	2.284928	NA	8549.222	"0"
"WLD"	1993	2.313783	NA	8575.435	"0"
"WLD"	1994	2.371353	NA	8705.007	"0"
"WLD"	1995	2.38183	NA	8861.408	"0"
"WLD"	1996	2.420283	NA	9073.535	"0"
"WLD"	1997	2.48421	NA	9311.148	"0"
"WLD"	1998	2.527886	NA	9415.098	"0"
"WLD"	1999	2.60246	NA	9632.474	"0"
"WLD"	2000	2.636824	NA	9959.345	"0"
"WLD"	2001	2.662682	NA	10077.94	"0"
"WLD"	2002	2.691397	NA	10234.53	"0"
"WLD"	2003	2.674138	NA	10486.54	"0"
"WLD"	2004	2.691005	NA	10917.65	"0"
"WLD"	2005	2.722319	NA	11299.4	"0"
"WLD"	2006	2.782643	NA	11770.98	"0"
"WLD"	2007	2.824574	NA	12270.7	"0"
"WLD"	2008	2.887907	NA	12471.07	"0"
"WLD"	2009	2.92307	NA	12295.17	"0"
"WLD"	2010	2.905217	NA	12791	"0"
"WLD"	2011	2.934647	NA	13148.63	"0"
"WLD"	2012	3.008045	NA	13422.59	"0"
"WLD"	2013	3.053423	NA	13697.7	"0"
"WLD"	2014	3.131149	NA	13996.81	"0"
"YEM"	1990	6.309951	NA	3323.498	"0"
"YEM"	1991	5.190973	NA	3361.206	"0"
"YEM"	1992	5.195751	NA	3452.065	"0"
"YEM"	1993	6.104289	NA	3409.235	"0"
"YEM"	1994	6.226854	NA	3468.089	"0"
"YEM"	1995	5.686744	NA	3512.739	"0"
"YEM"	1996	5.802642	NA	3543.571	"0"
"YEM"	1997	5.699499	NA	3611.468	"0"
"YEM"	1998	5.558931	NA	3719.18	"0"
"YEM"	1999	5.155302	NA	3753.769	"0"
"YEM"	2000	5.170343	NA	3875.894	"0"
"YEM"	2001	4.934241	NA	3910.998	"0"
"YEM"	2002	5.110804	NA	3951.408	"0"
"YEM"	2003	4.584435	NA	3984.816	"0"
"YEM"	2004	4.499376	NA	4027.213	"0"
"YEM"	2005	4.501184	NA	4133.618	"0"
"YEM"	2006	4.62914	NA	4145.471	"0"
"YEM"	2007	4.518186	NA	4164.015	"0"
"YEM"	2008	4.423119	NA	4210.569	"0"
"YEM"	2009	4.172108	NA	4264.036	"0"
"YEM"	2010	4.520551	NA	4286.404	"0"
"YEM"	2011	4.467567	NA	3543.093	"0"
"YEM"	2012	5.050943	NA	3536.075	"0"
"YEM"	2013	3.837686	NA	3589.204	"0"
"ZAF"	1990	1.465157	NA	9709.177	"0"
"ZAF"	1991	1.481468	NA	9380.813	"0"
"ZAF"	1992	1.470135	NA	8953.259	"0"
"ZAF"	1993	1.442669	NA	8840.938	"0"
"ZAF"	1994	1.457396	NA	8915.741	"0"
"ZAF"	1995	1.435633	NA	9001.557	"0"
"ZAF"	1996	1.442858	NA	9216.315	"0"
"ZAF"	1997	1.405749	NA	9305.354	"0"
"ZAF"	1998	1.374547	NA	9213.553	"0"
"ZAF"	1999	1.497814	NA	9294.764	"0"
"ZAF"	2000	1.525282	NA	9540.52	"0"
"ZAF"	2001	1.388949	NA	9657.869	"0"
"ZAF"	2002	1.394294	NA	9865.878	"0"
"ZAF"	2003	1.347083	NA	10009.2	"0"
"ZAF"	2004	1.306469	NA	10314.55	"0"
"ZAF"	2005	1.387014	NA	10705.26	"0"
"ZAF"	2006	1.458197	NA	11147.06	"0"
"ZAF"	2007	1.467756	NA	11582.78	"0"
"ZAF"	2008	1.400893	0.2009772	11794.34	"0"
"ZAF"	2009	1.461502	0.2029104	11470.98	"0"
"ZAF"	2010	1.478826	0.2224232	11690.39	"0"
"ZAF"	2011	1.57349	0.2128165	11950.57	"0"
"ZAF"	2012	1.55658	0.2201361	12113.98	"0"
"ZAF"	2013	1.532272	NA	12290.43	"0"
"ZAF"	2014	1.505664	NA	12392.51	"0"
"ZAF"	2015	NA	NA	12598	"0"
